dataset,num_beams,n_edges,propagation_steps,metric,mean,std,n_seeds
pet_supplies,200,30,3,ndcg@5,0.030550951221289892,2.9631216421015174e-05,10
pet_supplies,200,30,3,ndcg@50,0.05644070666792182,4.7086441188335197e-05,10
pet_supplies,200,30,3,recall@10,0.06646857373086221,7.042766909549797e-05,10
pet_supplies,200,30,3,recall@100,0.21257050765511684,0.00032361216116093305,10
pet_supplies,200,30,3,recall@5,0.04524073327961321,5.3351626987881974e-05,10
pet_supplies,200,30,3,recall@50,0.15498086220789686,0.00019440228712347762,10
pet_supplies,200,50,3,aplt@10,0.2820693996776793,3.600916889078777e-05,10
pet_supplies,200,50,3,aplt@100,0.43217984488315875,2.2145618347432023e-05,10
pet_supplies,200,50,3,aplt@5,0.22431809024979854,4.085963719199106e-05,10
pet_supplies,200,50,3,aplt@50,0.39108400483481065,2.073950548667745e-05,10
pet_supplies,200,50,3,arp@10,73.4650639605157,0.0064248333754824945,10
pet_supplies,200,50,3,arp@100,46.62708506244964,0.004553773222688497,10
pet_supplies,200,50,3,arp@5,85.6973680499597,0.007535938679773994,10
pet_supplies,200,50,3,arp@50,53.683990934730055,0.0056929501951108585,10
pet_supplies,200,50,3,ndcg@10,0.03739359953743162,9.080905965101397e-06,10
pet_supplies,200,50,3,ndcg@100,0.0658933494795387,3.5490669718877985e-05,10
pet_supplies,200,50,3,ndcg@5,0.03054653263165286,1.3040595720123994e-05,10
pet_supplies,200,50,3,ndcg@50,0.056508446864837795,2.3514230968242384e-05,10
pet_supplies,200,50,3,recall@10,0.06650382755842063,2.6543426505576753e-05,10
pet_supplies,200,50,3,recall@100,0.21334105560032232,0.0001861070917528289,10
pet_supplies,200,50,3,recall@5,0.04522562449637389,3.357507386516264e-05,10
pet_supplies,200,50,3,recall@50,0.1552880741337631,0.00010402856154196702,10
pet_supplies,200,100,3,aplt@10,0.2819309024979855,3.972656314187793e-06,10
pet_supplies,200,100,3,aplt@100,0.43143649274778406,2.956227578870696e-06,10
pet_supplies,200,100,3,aplt@5,0.2242032634971797,7.432159421564584e-06,10
pet_supplies,200,100,3,aplt@50,0.3906636784850927,5.667130342438991e-06,10
pet_supplies,200,100,3,arp@10,73.52585717163578,0.0016232893712346567,10
pet_supplies,200,100,3,arp@100,46.765892425463335,0.0006126740343442902,10
pet_supplies,200,100,3,arp@5,85.75152095084609,0.0014845802750439341,10
pet_supplies,200,100,3,arp@50,53.7786492747784,0.0012330627692994454,10
pet_supplies,200,100,3,ndcg@10,0.03740058427768115,0.0,10
pet_supplies,200,100,3,ndcg@100,0.06594503320412864,3.3193627822386755e-06,10
pet_supplies,200,100,3,ndcg@5,0.030545429091699463,0.0,10
pet_supplies,200,100,3,ndcg@50,0.05654547551585291,1.94985968066907e-07,10
pet_supplies,200,100,3,recall@10,0.0665290088638195,0.0,10
pet_supplies,200,100,3,recall@100,0.21362812248186946,2.12347412044614e-05,10
pet_supplies,200,100,3,recall@5,0.04522562449637389,0.0,10
pet_supplies,200,100,3,recall@50,0.15546937953263498,0.0,10
pet_supplies,200,200,3,aplt@10,0.2819248589846898,0.0,10
pet_supplies,200,200,3,aplt@100,0.43139841861402095,7.526360385261011e-07,10
pet_supplies,200,200,3,aplt@5,0.2241941982272361,0.0,10
pet_supplies,200,200,3,aplt@50,0.39064574939564867,1.2960152474914183e-06,10
pet_supplies,200,200,3,arp@10,73.52748237308623,0.00011307499691396147,10
pet_supplies,200,200,3,arp@100,46.77140894439968,0.00011841967105976348,10
pet_supplies,200,200,3,arp@5,85.75280620467365,7.64450683330979e-05,10
pet_supplies,200,200,3,arp@50,53.78213446817083,0.0001223003577778523,10
pet_supplies,200,200,3,ndcg@10,0.03740058427768115,0.0,10
pet_supplies,200,200,3,ndcg@100,0.06594623029862413,0.0,10
